Year,Age,kmDriven,Transmission,Owner,AskPrice,Cluster
0.9210526315789451,0.07894736842105263,0.035931559323348315,0.0,0.0,0.025420736730610807,0
0.6842105263157876,0.3157894736842105,0.060913140993589805,0.0,1.0,0.03601271036836531,2
0.7368421052631575,0.2631578947368421,2.3469339858490083e-05,0.0,1.0,0.008473578910203602,2
0.7894736842105203,0.21052631578947367,0.04591827363617625,1.0,1.0,0.007414381546428151,1
0.8947368421052602,0.10526315789473684,0.0306121824241175,1.0,0.0,0.017888666588207605,3
0.8684210526315752,0.13157894736842105,0.03163258850492142,1.0,0.0,0.013769565729080852,3
0.8947368421052602,0.10526315789473684,0.05612233444421542,0.0,1.0,0.030834412145463105,2
0.973684210526315,0.02631578947368421,0.008673451686833292,0.0,0.0,0.02438507708603037,0
0.7105263157894726,0.2894736842105263,0.08909369572715158,1.0,0.0,0.007872048958455925,3
0.8421052631578902,0.15789473684210525,0.073469237817882,0.0,1.0,0.012121925385430152,2
0.6315789473684177,0.3684210526315789,0.1285711661812935,1.0,0.0,0.013063434153230552,3
0.7105263157894726,0.2894736842105263,0.05612233444421542,0.0,1.0,0.0181240437801577,2
0.7894736842105203,0.21052631578947367,0.15102009995897966,1.0,0.0,0.012569142050135342,3
0.7631578947368354,0.23684210526315788,0.1788771859649266,0.0,1.0,0.02318465340708486,2
0.7368421052631575,0.2631578947368421,0.10673447605208969,1.0,1.0,0.010215370130634342,1
0.8684210526315752,0.13157894736842105,0.03571421282813708,0.0,1.0,0.015652583264681656,2
0.973684210526315,0.02631578947368421,0.02755300499386736,0.0,0.0,0.049076191597034254,0
0.7368421052631575,0.2631578947368421,0.09642837463597012,0.0,1.0,0.05025303048134636,2
0.8684210526315752,0.13157894736842105,0.01530609121205875,0.0,1.0,0.07014240320112981,2
0.7894736842105203,0.21052631578947367,1.0204060808039167e-06,1.0,0.0,0.011651171001529953,3
0.7894736842105203,0.21052631578947367,0.0918365472723525,1.0,1.0,0.011415793809579853,1
0.8157894736842053,0.18421052631578946,0.0428570553937645,1.0,1.0,0.011180416617629753,1
0.6052631578947327,0.39473684210526316,0.03693870012510178,1.0,0.0,0.0018006355184182654,3
0.8421052631578902,0.15789473684210525,0.09999979591878383,0.0,1.0,0.03848417088384136,2
0.9473684210526301,0.05263157894736842,0.02142852769688225,0.0,0.0,0.060609626927150766,0
0.8157894736842053,0.18421052631578946,0.03979583715135275,0.0,1.0,0.05613743674237967,2
0.6842105263157876,0.3157894736842105,0.07653045606029375,0.0,1.0,0.04613392962221961,2
0.8947368421052602,0.10526315789473684,0.03469380674733317,1.0,0.0,0.024949982346710607,3
0.6052631578947327,0.39473684210526316,0.0183673094544705,1.0,1.0,0.0028245263034012004,1
0.8947368421052602,0.10526315789473684,0.03367340066652925,1.0,1.0,0.029069083205837357,1
0.9210526315789451,0.07894736842105263,0.0299346327864637,1.0,0.0,0.05107685065317171,3
0.973684210526315,0.02631578947368421,0.06643863992114302,1.0,0.0,0.02318465340708486,3
0.6578947368421026,0.3421052631578947,0.0918365472723525,1.0,1.0,0.004330940331881841,1
0.7368421052631575,0.2631578947368421,0.05408152228260758,1.0,0.0,0.006355184182652701,3
0.8157894736842053,0.18421052631578946,0.15816294252460708,1.0,1.0,0.012592679769330352,1
0.9473684210526301,0.05263157894736842,0.048979491878588,0.0,0.0,0.04907612098387667,0
1.0,0.0,0.013265279050450917,0.0,0.0,0.03436507002471461,0
0.8421052631578902,0.15789473684210525,0.06882843096238579,0.0,0.0,0.008708956102153702,0
0.8157894736842053,0.18421052631578946,0.022448933777686166,0.0,1.0,0.06672943391785335,2
0.7894736842105203,0.21052631578947367,0.14795888171656793,0.0,1.0,0.014946451688831353,2
0.9473684210526301,0.05263157894736842,0.029591776343313583,0.0,0.0,0.2515005295986819,0
0.6578947368421026,0.3421052631578947,0.1530609121205875,1.0,0.0,0.003154054372131341,3
0.8684210526315752,0.13157894736842105,0.05561213140381346,0.0,0.0,0.03707190773214076,0
0.8421052631578902,0.15789473684210525,0.0306121824241175,0.0,0.0,0.09262092503236437,0
0.7105263157894726,0.2894736842105263,0.07653045606029375,0.0,1.0,0.010709662233729553,2
0.8684210526315752,0.13157894736842105,0.04591827363617625,0.0,0.0,0.014946428151112159,0
0.9210526315789451,0.07894736842105263,0.0795916743027055,0.0,0.0,0.03613039896434036,0
0.6842105263157876,0.3157894736842105,0.14755071928424635,1.0,1.0,0.014946451688831353,1
0.7631578947368354,0.23684210526315788,0.19285674927194024,1.0,1.0,0.021301635871484058,1
0.8157894736842053,0.18421052631578946,0.059183552686627165,0.0,0.0,0.06437566199835236,0
0.7105263157894726,0.2894736842105263,0.1775506580598815,0.0,0.0,0.007296692950453101,0
0.7105263157894726,0.2894736842105263,0.06632639525225459,0.0,1.0,0.007061315758503001,2
0.973684210526315,0.02631578947368421,0.01530609121205875,0.0,0.0,0.5810285983288219,0
0.7368421052631575,0.2631578947368421,0.06632639525225459,1.0,0.0,0.0034129692832764505,3
0.8421052631578902,0.15789473684210525,0.022448933777686166,1.0,0.0,0.006472872778627751,3
0.7105263157894726,0.2894736842105263,0.073469237817882,0.0,1.0,0.011062728021654703,2
0.8421052631578902,0.15789473684210525,0.1285711661812935,1.0,0.0,0.013063434153230552,3
0.7631578947368354,0.23684210526315788,0.12790790222877096,1.0,1.0,0.014946451688831353,1
0.8947368421052602,0.10526315789473684,0.023469339858490083,0.0,0.0,0.013746028009885843,0
0.8157894736842053,0.18421052631578946,0.12244872969647,1.0,1.0,0.015887960456631753,1
0.7368421052631575,0.2631578947368421,0.051020304040195835,0.0,1.0,0.05025303048134636,2
0.8421052631578902,0.15789473684210525,0.03163258850492142,1.0,0.0,0.009509238554784041,3
0.7368421052631575,0.2631578947368421,0.06643863992114302,1.0,0.0,0.005531364010827352,3
0.7631578947368354,0.23684210526315788,0.15714253644380316,0.0,1.0,0.04378015770271861,2
0.8947368421052602,0.10526315789473684,0.04591827363617625,1.0,0.0,0.012004236789455102,3
0.8684210526315752,0.13157894736842105,0.05714274052501933,1.0,1.0,0.010238907849829353,1
0.7368421052631575,0.2631578947368421,0.08775492294913684,0.0,1.0,0.030834412145463105,2
0.7894736842105203,0.21052631578947367,0.049999897959391915,1.0,1.0,0.011298105213604803,1
0.8947368421052602,0.10526315789473684,0.059183552686627165,1.0,1.0,0.022007767447334355,1
0.8157894736842053,0.18421052631578946,0.08877532902994074,1.0,0.0,0.010474285041779453,3
0.7105263157894726,0.2894736842105263,0.0502039791755527,1.0,0.0,0.012592679769330352,3
0.9210526315789451,0.07894736842105263,0.02142852769688225,0.0,0.0,0.1891255737319054,0
0.973684210526315,0.02631578947368421,0.010204060808039166,0.0,0.0,0.10438978462986936,0
0.5263157894736779,0.47368421052631576,0.17346903373666583,1.0,1.0,0.006002118394727551,1
0.7894736842105203,0.21052631578947367,0.06428558309064675,1.0,1.0,0.009415087678004003,1
0.8157894736842053,0.18421052631578946,0.033265238234207684,0.0,1.0,0.04083794280334236,2
0.7631578947368354,0.23684210526315788,0.03163258850492142,1.0,1.0,0.010591973637754503,1
0.8421052631578902,0.15789473684210525,0.0918365472723525,0.0,0.0,0.012945745557255502,0
0.8157894736842053,0.18421052631578946,0.0428570553937645,1.0,0.0,0.019653971990114157,3
0.6842105263157876,0.3157894736842105,0.10204060808039167,1.0,1.0,0.0025891491114511007,1
0.5789473684210478,0.42105263157894735,0.23469339858490085,1.0,1.0,0.004942921030952101,1
0.9210526315789451,0.07894736842105263,0.073469237817882,1.0,0.0,0.0167117806284571,3
0.6842105263157876,0.3157894736842105,0.07142842565627416,0.0,0.0,0.025538425326585852,0
0.6842105263157876,0.3157894736842105,0.15575784539215226,1.0,0.0,0.003766035071201601,3
0.5526315789473628,0.4473684210526315,0.07653045606029375,1.0,1.0,0.0035306578792515006,1
0.6315789473684177,0.3684210526315789,0.0795916743027055,1.0,1.0,0.004119100859126751,1
0.7894736842105203,0.21052631578947367,0.09693857767637208,1.0,1.0,0.011180416617629753,1
0.973684210526315,0.02631578947368421,0.011224466888843083,0.0,0.0,0.018830175356008005,0
0.9210526315789451,0.07894736842105263,0.03571421282813708,1.0,0.0,0.017300223608332353,3
0.7368421052631575,0.2631578947368421,0.06224477092903892,0.0,0.0,0.011392256090384842,0
0.8421052631578902,0.15789473684210525,0.08673451686833292,0.0,1.0,0.05142991644109686,2
0.8421052631578902,0.15789473684210525,0.032652994585725334,1.0,0.0,0.020007061315758502,3
0.9473684210526301,0.05263157894736842,0.041224405664478235,0.0,0.0,0.03380016476403437,0
0.7631578947368354,0.23684210526315788,0.11734669929245042,1.0,1.0,0.010591973637754503,1
0.9473684210526301,0.05263157894736842,0.0073469237817882,1.0,0.0,0.15264210897963987,3
0.8947368421052602,0.10526315789473684,0.049999897959391915,1.0,1.0,0.008826644698128753,1
0.8157894736842053,0.18421052631578946,0.07244883173707808,1.0,1.0,0.011392256090384842,1
0.6842105263157876,0.3157894736842105,0.07040801957547026,0.0,1.0,0.014922913969636343,2
0.6578947368421026,0.3421052631578947,0.11224466888843083,1.0,0.0,0.007179004354478051,3
0.7631578947368354,0.23684210526315788,0.09387735943396033,0.0,1.0,0.03377662704483936,2
0.9473684210526301,0.05263157894736842,0.04030604019175471,0.0,0.0,0.030010591973637757,0
0.7894736842105203,0.21052631578947367,0.06013559156001722,0.0,1.0,0.2114863834294457,2
0.7105263157894726,0.2894736842105263,0.10102020199958775,1.0,1.0,0.005649052606802402,1
0.8421052631578902,0.15789473684210525,0.010714263848441125,0.0,1.0,0.008473578910203602,2
0.8684210526315752,0.13157894736842105,0.12244872969647,1.0,0.0,0.014711074496881252,3
0.7631578947368354,0.23684210526315788,0.073469237817882,0.0,1.0,0.03436507002471461,2
0.973684210526315,0.02631578947368421,0.013265279050450917,0.0,0.0,0.021301635871484058,0
0.9210526315789451,0.07894736842105263,0.04591827363617625,1.0,0.0,0.03189360950923856,3
0.7368421052631575,0.2631578947368421,0.171428221575058,0.0,0.0,0.03118747793338826,0
0.8421052631578902,0.15789473684210525,0.05408152228260758,1.0,1.0,0.011392256090384842,1
0.8157894736842053,0.18421052631578946,0.04489786755537233,0.0,1.0,0.009650464869954103,2
0.7105263157894726,0.2894736842105263,0.09081614119154859,0.0,1.0,0.020807343768388845,2
0.6842105263157876,0.3157894736842105,0.08877532902994074,0.0,1.0,0.024361539366835355,2
0.8421052631578902,0.15789473684210525,0.028367289046348883,0.0,0.0,0.01963045780863834,0
0.8157894736842053,0.18421052631578946,0.06326517700984284,0.0,0.0,0.012239613981405202,0
0.47368421052631504,0.5263157894736842,0.16326497292862666,1.0,1.0,0.0025656113922560906,1
0.7894736842105203,0.21052631578947367,0.09489776551476425,1.0,0.0,0.0157702718606567,3
0.9210526315789451,0.07894736842105263,0.037755024989744916,0.0,0.0,0.026715311286336356,0
0.7105263157894726,0.2894736842105263,0.05204071012099975,1.0,1.0,0.005531364010827352,1
0.7368421052631575,0.2631578947368421,0.09999979591878383,1.0,1.0,0.0054136754148523016,1
0.8947368421052602,0.10526315789473684,0.06632639525225459,0.0,0.0,0.03201129810521361,0
0.8421052631578902,0.15789473684210525,0.11428548105003866,1.0,1.0,0.018453571848887844,1
0.8157894736842053,0.18421052631578946,0.05408152228260758,0.0,0.0,0.019653995527833354,0
0.7894736842105203,0.21052631578947367,0.12244872969647,0.0,0.0,0.013534188537130752,0
0.8157894736842053,0.18421052631578946,0.07040801957547026,0.0,1.0,0.0181240437801577,2
0.7894736842105203,0.21052631578947367,0.08061208038350942,1.0,0.0,0.008591267506178652,3
0.7894736842105203,0.21052631578947367,0.06428558309064675,1.0,1.0,0.015534894668706603,1
0.7631578947368354,0.23684210526315788,0.06938761349466634,0.0,1.0,0.03963751912439685,2
0.7894736842105203,0.21052631578947367,0.07653045606029375,0.0,1.0,0.04189714016711781,2
0.9210526315789451,0.07894736842105263,0.00929589939612368,0.0,0.0,0.020713192891608806,0
0.973684210526315,0.02631578947368421,0.024489745939294,0.0,0.0,0.03824879369189126,0
0.8684210526315752,0.13157894736842105,0.07244883173707808,1.0,0.0,0.028245263034012008,3
0.9210526315789451,0.07894736842105263,0.041836649312960585,1.0,0.0,0.024361539366835355,3
0.973684210526315,0.02631578947368421,0.03571421282813708,1.0,0.0,0.02965752618571261,3
0.9210526315789451,0.07894736842105263,0.03877543107054884,1.0,0.0,0.017300223608332353,3
0.8157894736842053,0.18421052631578946,0.061224364848235,1.0,0.0,0.015299517476756503,3
0.8947368421052602,0.10526315789473684,0.016326497292862667,0.0,0.0,0.032246675297163706,0
0.8421052631578902,0.15789473684210525,0.06326517700984284,0.0,1.0,0.015534894668706603,2
0.7631578947368354,0.23684210526315788,0.07551004997948983,1.0,1.0,0.008826644698128753,1
0.9473684210526301,0.05263157894736842,0.041836649312960585,1.0,0.0,0.014711074496881252,3
0.7368421052631575,0.2631578947368421,0.048979491878588,1.0,1.0,0.010709662233729553,1
0.8421052631578902,0.15789473684210525,0.11224466888843083,1.0,0.0,0.013416499941155702,3
0.8947368421052602,0.10526315789473684,0.040816243232156664,0.0,0.0,0.030742873955513714,0
0.8684210526315752,0.13157894736842105,0.02142852769688225,0.0,0.0,0.08438272331411087,0
0.7631578947368354,0.23684210526315788,0.07653045606029375,0.0,1.0,0.013651877133105802,2
0.973684210526315,0.02631578947368421,3.06121824241175e-06,1.0,0.0,0.017535600800282457,3
0.8947368421052602,0.10526315789473684,0.07040801957547026,0.0,0.0,0.09144403907261386,0
0.8684210526315752,0.13157894736842105,0.06326517700984284,1.0,1.0,0.021066258679533954,1
0.973684210526315,0.02631578947368421,0.011224466888843083,0.0,0.0,0.11968930210662587,0
0.5526315789473628,0.4473684210526315,0.08367329862592117,1.0,1.0,0.0031775920913263505,1
0.7105263157894726,0.2894736842105263,0.11428548105003866,1.0,0.0,0.004001412263151701,3
0.8684210526315752,0.13157894736842105,0.05612233444421542,1.0,0.0,0.019653995527833354,3
0.973684210526315,0.02631578947368421,0.011224466888843083,1.0,0.0,0.03118747793338826,3
0.7631578947368354,0.23684210526315788,0.06938761349466634,1.0,0.0,0.0171825350123573,3
1.0,0.0,0.003571421282813708,1.0,0.0,0.018947863951983057,3
0.8947368421052602,0.10526315789473684,0.06938761349466634,1.0,0.0,0.02412616217488525,3
0.8684210526315752,0.13157894736842105,0.0428570553937645,1.0,0.0,0.020830881487583858,3
0.8684210526315752,0.13157894736842105,0.0535386662476199,1.0,0.0,0.009885842061904203,3
0.9473684210526301,0.05263157894736842,0.014285685131254833,0.0,0.0,0.04060256561139226,0
0.8421052631578902,0.15789473684210525,0.07467535780539224,0.0,0.0,0.08791338119336237,0
0.4210526315789451,0.5789473684210527,0.1530609121205875,1.0,1.0,0.0022360833235259506,1
0.5526315789473628,0.4473684210526315,2.2448933777686168e-05,1.0,1.0,0.0014122631517006002,1
0.6052631578947327,0.39473684210526316,0.11428548105003866,1.0,1.0,0.0031775920913263505,1
0.8157894736842053,0.18421052631578946,0.016326497292862667,0.0,1.0,0.024361539366835355,2
0.6842105263157876,0.3157894736842105,0.08673451686833292,1.0,1.0,0.006472872778627751,1
0.7894736842105203,0.21052631578947367,0.061224364848235,1.0,0.0,0.008096975403083441,3
0.8157894736842053,0.18421052631578946,0.04660092530423407,1.0,1.0,0.013534188537130752,1
0.6578947368421026,0.3421052631578947,0.06326517700984284,1.0,0.0,0.004236789455101801,3
0.8684210526315752,0.13157894736842105,0.03979583715135275,1.0,0.0,0.015534894668706603,3
0.973684210526315,0.02631578947368421,0.012244872969647,0.0,0.0,0.03789572790396611,0
0.8157894736842053,0.18421052631578946,0.11224466888843083,1.0,1.0,0.009532776273979053,1
0.7368421052631575,0.2631578947368421,0.08163248646431333,1.0,0.0,0.006943627162527951,3
0.6578947368421026,0.3421052631578947,0.12755076010048957,1.0,1.0,0.014946451688831353,1
0.6842105263157876,0.3157894736842105,0.25510152020097915,1.0,1.0,0.017888666588207605,1
0.7894736842105203,0.21052631578947367,0.11224466888843083,0.0,1.0,0.03636577615629046,2
0.9210526315789451,0.07894736842105263,0.03469380674733317,0.0,0.0,0.03012828056961281,0
0.6842105263157876,0.3157894736842105,0.085714110787529,0.0,0.0,0.017535600800282457,0
0.9210526315789451,0.07894736842105263,0.025249948469492918,0.0,1.0,0.03330587266093916,2
0.8947368421052602,0.10526315789473684,0.04795908579778409,0.0,0.0,0.03142285512533836,0
0.7368421052631575,0.2631578947368421,0.25510152020097915,1.0,1.0,0.025067670942685652,1
0.8157894736842053,0.18421052631578946,0.08775492294913684,1.0,1.0,0.014946451688831353,1
0.7894736842105203,0.21052631578947367,0.0820406488966349,0.0,1.0,0.09320936801223961,2
0.8157894736842053,0.18421052631578946,0.07653045606029375,1.0,0.0,0.015417206072731554,3
0.6842105263157876,0.3157894736842105,0.07653045606029375,0.0,0.0,0.027303754266211608,0
0.8157894736842053,0.18421052631578946,0.0795916743027055,1.0,0.0,0.017300223608332353,3
0.973684210526315,0.02631578947368421,0.040816243232156664,0.0,0.0,0.09968224079086736,0
0.7631578947368354,0.23684210526315788,0.06530598917145067,0.0,1.0,0.15499588089914088,2
0.8684210526315752,0.13157894736842105,0.08076105967130678,0.0,1.0,0.022360833235259503,2
0.7631578947368354,0.23684210526315788,0.1785710641406854,0.0,1.0,0.019653995527833354,2
0.8684210526315752,0.13157894736842105,0.048071330466672516,1.0,1.0,0.017747440273037547,1
0.8421052631578902,0.15789473684210525,0.029591776343313583,0.0,0.0,0.012569142050135342,0
0.8421052631578902,0.15789473684210525,0.018420370570672303,1.0,1.0,0.008379428033423562,1
0.9210526315789451,0.07894736842105263,0.03979583715135275,0.0,1.0,0.16146875367776864,2
0.7631578947368354,0.23684210526315788,0.09081614119154859,1.0,1.0,0.006708249970577851,1
0.8947368421052602,0.10526315789473684,0.027142801749384184,0.0,0.0,0.012592679769330352,0
0.7894736842105203,0.21052631578947367,0.08501615302825913,1.0,1.0,0.012239613981405202,1
0.6052631578947327,0.39473684210526316,0.09693857767637208,1.0,1.0,0.0028245263034012004,1
0.6842105263157876,0.3157894736842105,0.13673441482772483,0.0,1.0,0.017276685889137347,2
0.6052631578947327,0.39473684210526316,0.09591817159556817,0.0,0.0,0.0051782982229022015,0
0.47368421052631504,0.5263157894736842,0.12244872969647,0.0,1.0,0.0050606096269271515,2
0.7105263157894726,0.2894736842105263,0.09489776551476425,1.0,1.0,0.0029422148993762504,1
0.8157894736842053,0.18421052631578946,0.027550964181705752,1.0,0.0,0.03142285512533836,3
0.8947368421052602,0.10526315789473684,0.03469380674733317,1.0,0.0,0.03257620336589385,3
0.7894736842105203,0.21052631578947367,0.0673468013330585,0.0,1.0,0.044368600682593864,2
0.7105263157894726,0.2894736842105263,0.049999897959391915,0.0,1.0,0.04554548664234436,2
0.8947368421052602,0.10526315789473684,0.040816243232156664,1.0,1.0,0.012592679769330352,1
0.6842105263157876,0.3157894736842105,0.07785086152885402,0.0,0.0,0.027421442862186653,0
0.6315789473684177,0.3684210526315789,0.08673451686833292,0.0,1.0,0.013746028009885843,2
0.9210526315789451,0.07894736842105263,0.03877543107054884,1.0,0.0,0.029045545486642343,3
0.9473684210526301,0.05263157894736842,0.057959065389662466,1.0,0.0,0.01937154289749323,3
0.9210526315789451,0.07894736842105263,0.09693857767637208,1.0,1.0,0.03142285512533836,1
0.6578947368421026,0.3421052631578947,0.183673094544705,1.0,1.0,0.004330940331881841,1
0.4473684210526301,0.5526315789473684,0.10204060808039167,1.0,1.0,0.0020007061315758506,1
0.8684210526315752,0.13157894736842105,0.10714263848441125,1.0,1.0,0.012004236789455102,1
0.7894736842105203,0.21052631578947367,0.0918365472723525,1.0,1.0,0.008591267506178652,1
0.8684210526315752,0.13157894736842105,0.05816314660582325,0.0,0.0,0.03683653054019066,0
0.6842105263157876,0.3157894736842105,0.12755076010048957,0.0,1.0,0.021183947275509006,2
0.7105263157894726,0.2894736842105263,0.051020304040195835,0.0,1.0,0.026715311286336356,2
0.9473684210526301,0.05263157894736842,0.02142852769688225,0.0,0.0,0.05908228786630576,0
0.9473684210526301,0.05263157894736842,0.020408121616078332,0.0,1.0,0.02318465340708486,2
0.8421052631578902,0.15789473684210525,0.07653045606029375,0.0,0.0,0.014711074496881252,0
0.8157894736842053,0.18421052631578946,0.16326497292862666,0.0,1.0,0.018453571848887844,2
0.8947368421052602,0.10526315789473684,0.09591817159556817,1.0,0.0,0.024338001647640342,3
0.6842105263157876,0.3157894736842105,0.06326517700984284,1.0,1.0,0.007179004354478051,1
0.9473684210526301,0.05263157894736842,0.027550964181705752,0.0,0.0,0.10321289867011886,0
0.8421052631578902,0.15789473684210525,0.08367329862592117,0.0,0.0,0.018359420972107805,0
0.8684210526315752,0.13157894736842105,0.03469380674733317,0.0,0.0,0.020242438507708606,0
0.7368421052631575,0.2631578947368421,0.06996822455464376,0.0,0.0,0.007296692950453101,0
0.7631578947368354,0.23684210526315788,0.25306070803937136,0.0,0.0,0.024361539366835355,0
0.6842105263157876,0.3157894736842105,0.25510152020097915,1.0,1.0,0.01847708603036366,1
0.7631578947368354,0.23684210526315788,0.08979573511074466,1.0,1.0,0.026715311286336356,1
0.8421052631578902,0.15789473684210525,0.0918365472723525,1.0,1.0,0.020830881487583858,1
0.7631578947368354,0.23684210526315788,0.06428558309064675,1.0,0.0,0.009885842061904203,3
0.8421052631578902,0.15789473684210525,0.04414072624341583,1.0,0.0,0.017323761327527366,3
0.7368421052631575,0.2631578947368421,0.097958983757176,0.0,1.0,0.019653995527833354,2
0.6315789473684177,0.3684210526315789,0.08775492294913684,1.0,1.0,0.0025891491114511007,1
0.8947368421052602,0.10526315789473684,0.023469339858490083,0.0,0.0,0.013746028009885843,0
0.8684210526315752,0.13157894736842105,0.12244872969647,1.0,0.0,0.023066964811109807,3
0.7631578947368354,0.23684210526315788,0.08367329862592117,1.0,0.0,0.011392256090384842,3
0.6315789473684177,0.3684210526315789,0.08163248646431333,1.0,1.0,0.004330940331881841,1
0.8947368421052602,0.10526315789473684,0.7908147126230354,1.0,0.0,0.020713192891608806,3
0.6578947368421026,0.3421052631578947,0.15635274213726094,0.0,1.0,0.009062021890078853,2
0.973684210526315,0.02631578947368421,0.04693867971698017,1.0,0.0,0.0167117806284571,3
0.28947368421052033,0.7105263157894737,0.028571370262509665,1.0,0.0,0.0010591973637754503,3
0.9473684210526301,0.05263157894736842,0.08061208038350942,0.0,1.0,0.03848417088384136,2
0.9210526315789451,0.07894736842105263,0.033083605951824586,0.0,1.0,0.1761798046369307,2
0.7894736842105203,0.21052631578947367,0.026530558100901835,1.0,1.0,0.006119806990702601,1
0.8947368421052602,0.10526315789473684,0.030204019991795932,0.0,0.0,0.07838060491938331,0
0.5789473684210478,0.42105263157894735,0.08979573511074466,1.0,1.0,0.0034129692832764505,1
0.8157894736842053,0.18421052631578946,0.08163248646431333,1.0,1.0,0.007296692950453101,1
0.8157894736842053,0.18421052631578946,0.18061187630229325,1.0,0.0,0.033658938448864306,3
0.8947368421052602,0.10526315789473684,0.04693867971698017,1.0,0.0,0.015064140284806403,3
0.8684210526315752,0.13157894736842105,0.059183552686627165,1.0,0.0,0.014946451688831353,3
0.7368421052631575,0.2631578947368421,0.06326517700984284,1.0,1.0,0.005531364010827352,1
0.8684210526315752,0.13157894736842105,0.12244872969647,1.0,1.0,0.0167117806284571,1
0.7105263157894726,0.2894736842105263,0.09408450186836353,0.0,1.0,0.06439919971754737,2
0.6842105263157876,0.3157894736842105,0.08984573500870406,1.0,1.0,0.013769542191361658,1
0.7631578947368354,0.23684210526315788,0.06428558309064675,1.0,1.0,0.004354454513357656,1
0.7105263157894726,0.2894736842105263,0.183673094544705,1.0,1.0,0.020242438507708606,1
0.7894736842105203,0.21052631578947367,0.097958983757176,1.0,0.0,0.017300223608332353,3
0.6315789473684177,0.3684210526315789,0.051020304040195835,1.0,1.0,0.0008002824526303401,1
0.6842105263157876,0.3157894736842105,0.0918365472723525,1.0,1.0,0.01847708603036366,1
0.5526315789473628,0.4473684210526315,0.06643863992114302,1.0,1.0,0.0031305166529363307,1
0.7631578947368354,0.23684210526315788,0.07653045606029375,1.0,1.0,0.013416499941155702,1
0.5526315789473628,0.4473684210526315,0.20612202832239118,1.0,1.0,0.0031775920913263505,1
0.9210526315789451,0.07894736842105263,0.020408121616078332,1.0,0.0,0.027868659526891847,3
0.6578947368421026,0.3421052631578947,0.051632547688678185,0.0,1.0,0.006472872778627751,2
0.8157894736842053,0.18421052631578946,0.06632639525225459,0.0,1.0,0.03377662704483936,2
0.6842105263157876,0.3157894736842105,0.07653045606029375,1.0,1.0,0.010238907849829353,1
0.8157894736842053,0.18421052631578946,0.043053993767359654,0.0,1.0,0.008826644698128753,2
0.7894736842105203,0.21052631578947367,0.0698978165350683,0.0,1.0,0.014969989408026364,2
0.8684210526315752,0.13157894736842105,0.05816314660582325,1.0,0.0,0.011180416617629753,3
0.7894736842105203,0.21052631578947367,0.05612233444421542,0.0,0.0,0.016005649052606805,0
0.6052631578947327,0.39473684210526316,0.08469370470672509,1.0,1.0,0.008002824526303402,1
0.7631578947368354,0.23684210526315788,0.11224466888843083,0.0,1.0,0.03728374720489585,2
0.6842105263157876,0.3157894736842105,0.08755084173297605,1.0,0.0,0.010474285041779453,3
0.7105263157894726,0.2894736842105263,0.061224364848235,0.0,0.0,0.008473578910203602,0
0.7368421052631575,0.2631578947368421,0.2132648708880186,1.0,1.0,0.026126868306461104,1
0.8684210526315752,0.13157894736842105,0.1397211434262379,0.0,1.0,0.025303048134635756,2
0.7894736842105203,0.21052631578947367,0.06224477092903892,0.0,1.0,0.010238907849829353,2
0.8421052631578902,0.15789473684210525,0.05306111620180367,0.0,0.0,0.010945039425679653,0
0.8421052631578902,0.15789473684210525,0.07142842565627416,0.0,1.0,0.026715311286336356,2
0.7368421052631575,0.2631578947368421,0.08775492294913684,1.0,0.0,0.019065552547958102,3
0.8157894736842053,0.18421052631578946,0.11048650921120569,0.0,0.0,0.04307402612686831,0
0.9473684210526301,0.05263157894736842,0.026530558100901835,1.0,0.0,0.021654701659409206,3
0.7631578947368354,0.23684210526315788,0.08367329862592117,0.0,0.0,0.09791691185124161,0
0.7631578947368354,0.23684210526315788,0.055101928363411504,1.0,1.0,0.008214663999058491,1
0.973684210526315,0.02631578947368421,0.017346903373666584,0.0,0.0,0.04731081558197011,0
0.8947368421052602,0.10526315789473684,0.06326517700984284,0.0,0.0,0.019065552547958102,0
0.7631578947368354,0.23684210526315788,0.06632639525225459,0.0,0.0,0.013769542191361658,0
0.9473684210526301,0.05263157894736842,0.040816243232156664,0.0,0.0,0.13851947746263388,0
0.7105263157894726,0.2894736842105263,0.17806086110028346,0.0,1.0,0.03377662704483936,2
0.6315789473684177,0.3684210526315789,0.27598311023855054,1.0,0.0,0.0010591973637754503,3
0.8157894736842053,0.18421052631578946,0.029591776343313583,0.0,0.0,0.013651877133105802,0
0.9473684210526301,0.05263157894736842,0.08163248646431333,1.0,0.0,0.06366953042250206,3
0.7894736842105203,0.21052631578947367,0.08163248646431333,1.0,0.0,0.018241732376132754,3
0.7894736842105203,0.21052631578947367,0.08265289254511725,0.0,1.0,0.014122631517006002,2
0.6842105263157876,0.3157894736842105,0.15816294252460708,1.0,1.0,0.004942921030952101,1
0.6578947368421026,0.3421052631578947,0.061224364848235,1.0,1.0,0.0035306578792515006,1
0.7631578947368354,0.23684210526315788,0.06938761349466634,1.0,1.0,0.013063434153230552,1
0.8947368421052602,0.10526315789473684,0.03979583715135275,0.0,0.0,0.04024949982346711,0
0.7105263157894726,0.2894736842105263,0.08673451686833292,0.0,1.0,0.022831587619159703,2
0.7631578947368354,0.23684210526315788,0.10204060808039167,0.0,0.0,0.012239613981405202,0
0.8947368421052602,0.10526315789473684,0.025510152020097918,1.0,0.0,0.031775920913263506,3
